,amt,category,merchant,merch_long,merch_lat,state,gender,new_unix,is_fraud
98797,72.77,0,376,-111.636936,41.05983,44,0,1551277821,0
1166006,20.57,6,492,-112.399757,37.947497,44,1,1588360504,0
485905,15.22,0,666,-85.729624,33.504982,1,1,1564590664,0
183397,18.73,3,681,-82.672074,43.332448,22,1,1554509590,0
155560,7.34,8,383,-120.446881,48.332837,47,0,1553424640,0
1022250,115.42,4,73,-70.78813199999999,44.12061,21,0,1582774822,0
441028,25.14,1,219,-107.058449,32.010944,43,1,1563191020,0
417039,39.61,3,609,-73.786354,42.732487,6,0,1562489421,0
54144,125.37,4,12,-78.769705,41.659979,38,0,1549072388,0
728159,9.61,1,685,-77.892292,40.786054,38,1,1573124751,0
1176426,39.22,5,380,-77.423441,40.591324,38,1,1588706068,0
920176,57.42,0,152,-119.156133,39.661469,33,1,1577725716,0
1044105,59.67,2,444,-98.042472,36.47972,36,0,1583733516,0
1037650,41.17,8,293,-74.43235899999999,39.882178,34,0,1583492482,0
1076685,4.04,8,560,-80.56743399999999,40.250451,38,1,1584957066,0
1237555,30.56,10,35,-83.083405,38.062574,17,0,1590936286,0
5024,177.47,0,666,-100.25339,46.615648,28,0,1546577482,0
664339,56.37,2,103,-76.801298,38.804274,20,0,1570698697,0
903121,80.05,10,182,-71.73277,41.59516,34,1,1577470012,0
472509,106.39,4,415,-99.565228,35.280812,36,0,1564218747,0
963600,5.83,13,191,-78.323063,40.386054,38,1,1579817998,0
1147281,1.31,12,252,-81.597089,27.570482,9,1,1587609486,0
1229741,103.62,7,683,-155.66540700000002,19.800517000000003,11,1,1590669088,0
950316,45.69,2,498,-92.754699,41.803297,12,0,1579137250,0
188557,87.15,6,402,-80.656299,39.822008,38,1,1554662437,0
317181,3.75,12,473,-85.638806,35.237840000000006,1,1,1559428761,0
1187977,68.57,10,23,-81.38590500000001,32.12519,40,0,1589195751,0
1219636,24.28,8,514,-98.968358,35.324478000000006,36,0,1590375061,0
199618,185.34,4,196,-80.448051,41.341067,35,0,1555124843,0
679274,21.13,7,529,-84.210286,39.844599,35,0,1571251625,0
1282176,28.53,0,294,-85.215261,44.491137,22,0,1592249764,0
89094,68.59,2,273,-79.032143,42.3213,34,1,1550828946,0
950694,2.46,11,6,-71.201901,41.043917,19,0,1579165483,0
906467,98.53,1,668,-84.673454,40.801834,35,1,1577534173,0
1095411,89.68,4,309,-72.49483599999999,42.018598,6,0,1585637502,0
1203412,37.23,8,597,-92.467359,36.720019,2,0,1589782075,0
1147384,1.35,9,669,-86.161932,42.046828000000005,15,1,1587616064,0
1084850,4.17,0,40,-90.083975,33.797564,25,1,1585254448,0
1027097,1.67,0,637,-90.340769,44.093994,48,1,1583091794,0
1061881,7.18,10,371,-80.796515,33.18285,40,0,1584380988,0
63078,69.44,0,320,-80.132406,41.046069,38,1,1549473307,0
952308,17.52,7,495,-88.402399,42.193912,48,0,1579265555,0
888547,132.55,6,663,-93.838684,37.144891,2,1,1577118507,0
1267106,63.54,2,117,-99.963321,32.390127,43,0,1591767045,0
392119,290.0,1,348,-74.15621999999999,42.091184000000005,34,0,1561747067,0
1218228,21.44,7,264,-89.605851,41.560709,12,1,1590341461,0
1056758,66.62,2,389,-81.194192,39.112623,38,0,1584227594,0
140431,44.37,11,486,-79.616452,40.098148,38,0,1552836465,0
566506,58.63,2,321,-85.881609,36.317324,17,0,1567066905,0
1102657,97.68,8,379,-92.221002,36.157281,2,1,1585950857,0
1258284,17.72,6,41,-122.82488899999998,37.97045,4,0,1591559505,0
107385,194.96,4,345,-123.562682,45.63827,37,0,1551585389,0
984715,61.3,1,412,-78.11495500000001,42.209486,34,1,1580842500,0
1189278,10.55,12,201,-73.075675,44.344694,46,0,1589224321,0
1135428,82.24,4,73,-77.499074,38.008426,7,1,1587201253,0
205389,235.8,4,459,-80.109465,26.485469,9,0,1555297522,0
1011434,216.08,4,130,-111.743233,32.858744,3,0,1582245280,0
67329,4.54,0,637,-85.067255,41.505227000000005,15,1,1549743804,0
518733,100.96,4,270,-80.524714,28.053924,9,1,1565569261,0
1167890,26.28,0,323,-77.04184599999999,40.936355,38,0,1588448716,0
1246802,15.22,5,326,-118.660921,48.676216,47,0,1591137303,0
380850,9.86,12,429,-81.102766,34.24297,40,1,1561342746,0
960288,52.88,3,158,-76.076204,37.073573,45,1,1579598011,0
974893,66.92,6,100,-95.070899,43.844208,23,1,1580384504,0
1276623,74.61,4,239,-77.36229499999999,39.994405,20,1,1592131766,0
832524,12.4,6,188,-87.64514100000001,43.653032,48,1,1576071077,0
135436,53.73,1,576,-83.08736400000001,35.979064,42,1,1552674939,0
978686,18.51,1,569,-81.33288,33.609864,40,0,1580581755,0
637874,56.67,10,262,-80.79288199999999,33.096373,40,1,1569699518,0
359136,19.48,0,317,-98.439837,40.228263,29,0,1560697081,0
303605,97.58,7,202,-81.920707,36.655578000000006,45,1,1558964705,0
644877,68.6,2,360,-117.180986,34.001209,4,0,1569903589,0
936114,5.37,0,167,-75.710837,38.422836,20,0,1578384976,0
1262021,90.8,1,2,-77.71431199999999,34.578682,27,0,1591641942,0
1188454,2.08,8,52,-93.106436,44.9636,23,0,1589206092,0
997929,8.83,6,7,-120.890089,38.325733,4,1,1581540100,0
261668,39.44,6,471,-84.421201,30.541874,9,0,1557498638,0
627876,1.79,11,594,-81.15670899999999,38.780066,49,0,1569258563,0
615358,56.82,11,311,-82.95121800000001,27.419581,9,1,1568821198,0
262285,23.58,1,378,-96.672156,34.445865000000005,43,0,1557522929,0
527549,147.08,10,525,-84.146865,43.197102,22,1,1565872473,0
641912,68.2,2,332,-72.504372,42.725638,19,0,1569811880,0
872826,5.87,11,295,-109.605992,42.499856,50,0,1576880990,0
503091,75.01,4,87,-80.453762,33.355937,40,0,1565076054,0
1141955,49.2,6,89,-119.347959,38.324025,4,1,1587410344,0
202796,53.44,2,107,-79.175803,39.747342,38,0,1555228611,0
374786,87.0,11,536,-97.892439,31.526151,43,0,1561206792,0
456843,9.36,5,579,-97.435421,27.999535,43,1,1563711767,0
556651,132.61,5,690,-72.76312,41.091296,34,0,1566748375,0
59503,102.37,10,159,-77.983359,38.76383,49,0,1549309976,0
921185,12.73,6,596,-82.555194,40.313797,35,0,1577737851,0
518624,78.07,9,63,-104.58394,44.875229,41,1,1565566071,0
951326,490.84,13,633,-83.133662,38.783695,35,1,1579198206,0
1159497,21.26,7,643,-99.638413,32.927593,43,1,1588073178,0
906192,49.44,7,671,-95.882194,47.099091,28,1,1577530996,0
1136898,5.98,12,246,-83.934561,43.007572,22,1,1587261893,0
337147,59.1,2,358,-77.632521,41.761505,38,1,1560038833,0
745761,7.15,10,114,-88.817102,43.158952,48,1,1573819705,0
528692,145.61,11,189,-119.819046,47.012448,47,0,1565907054,0
912453,64.41,1,334,-111.712249,33.664253,3,0,1577621864,0
1220082,48.7,2,47,-91.062547,30.95494,18,1,1590387958,0
741188,9.31,12,531,-81.911146,28.677011,9,0,1573586029,0
834945,7.24,9,70,-82.144975,36.936226,17,0,1576128380,0
128839,1454.31,9,298,-106.880207,40.453156,50,0,1552340295,0
489880,25.0,5,138,-85.478228,37.573634000000006,17,1,1564744033,0
1147427,39.8,2,399,-90.72938,36.398145,2,1,1587618881,0
926648,27.24,6,402,-93.872599,43.206539,12,1,1577962967,0
315152,105.8,4,328,-110.179192,38.490315,44,0,1559385372,0
445034,4.03,10,382,-117.942237,34.642813000000004,4,0,1563317161,0
817480,86.46,8,301,-74.450811,43.460242,34,0,1575799210,0
699042,8.62,9,225,-87.081117,31.688641,1,0,1572036736,0
1130962,43.65,7,667,-81.786557,38.677919,35,1,1586976329,0
1036791,65.83,5,80,-112.073485,41.191138,44,0,1583444996,0
963976,67.3,3,632,-80.881906,33.104925,40,0,1579844716,0
1023366,42.82,7,78,-73.909015,41.047727,34,0,1582842023,0
812982,69.52,0,81,-78.55724599999999,38.170238,45,0,1575729776,0
733195,23.32,12,531,-73.124077,41.109225,34,0,1573322602,0
314386,27.4,11,594,-91.752229,44.084444,48,1,1559358143,0
1276860,59.52,7,667,-86.366518,37.685477,17,0,1592136482,0
998254,48.43,3,4,-86.591533,46.482468,22,0,1581563029,0
969614,4.43,12,480,-94.494237,32.368365999999995,43,0,1580082779,0
856564,2.03,11,346,-85.937698,45.342195,22,0,1576504577,0
497837,77.0,7,39,-102.184235,31.660955,43,0,1564944184,0
1138101,8.97,6,111,-111.81458700000002,33.512069,3,0,1587304084,0
764965,104.97,11,604,-90.770928,47.201816,23,1,1574543202,0
25024,30.82,7,482,-97.193228,31.770965000000004,43,0,1547550024,0
1015501,99.54,4,308,-82.19766800000001,31.522866,10,0,1582441136,0
1294234,16.06,5,14,-85.839759,38.46167,17,0,1592662658,0
1006823,90.4,6,46,-80.241956,40.553777,38,1,1581956609,0
356632,3.65,13,218,-88.695105,30.680077,1,0,1560637734,0
254333,1.34,11,295,-91.047809,43.107234000000005,48,0,1557155863,0
450546,154.51,6,663,-90.538894,33.327287,25,0,1563542301,0
271848,73.01,2,407,-79.25500699999999,42.911962,34,1,1557820091,0
933855,47.42,1,316,-78.445495,42.811433,34,0,1578287755,0
228550,76.96,9,297,-79.265846,42.24669,38,0,1556215933,0
263273,21.93,3,96,-87.77679599999999,40.701819,14,0,1557560279,0
965006,16.66,1,458,-90.29025,39.861382,14,0,1579901995,0
544479,240.4,8,79,-86.534604,39.97275,15,0,1566365557,0
603075,52.28,0,637,-89.799449,38.173045,14,0,1568391970,0
711961,3.69,11,649,-77.215,38.704971,20,0,1572503753,0
662249,78.97,4,352,-77.844206,38.388351,45,1,1570589839,0
273598,32.45,7,519,-84.676668,36.324704,42,1,1557921637,0
26188,10.13,10,692,-72.904818,41.047372,34,1,1547583623,0
830564,17.92,0,139,-70.704166,43.731955,30,1,1576012717,0
1187747,202.09,4,64,-88.632778,31.660797,1,0,1589188223,0
577483,224.0,7,455,-98.76341,31.390659000000003,43,0,1567368491,0
1123499,31.41,11,443,-91.811482,41.026372,12,1,1586735858,0
1277106,75.76,5,274,-105.112572,42.205835,50,0,1592141293,0
752672,9.05,1,569,-104.876871,43.654149,50,0,1574031475,0
419107,152.63,5,253,-83.292551,33.988794,10,0,1562528814,0
1162176,235.06,1,49,-86.921961,34.236031,1,1,1588171337,0
1199470,25.38,1,230,-97.774068,28.813335,43,1,1589653100,0
366529,135.91,12,627,-83.45359599999999,41.065135,35,0,1560899500,0
464375,9.26,11,557,-90.27954,41.300608,14,0,1563911681,0
1051760,64.53,2,47,-80.130376,27.992361,9,1,1583995943,0
883673,77.8,0,547,-96.514252,30.457425,43,1,1577044611,0
914983,16.73,6,279,-111.479412,44.136992,50,0,1577650531,0
1056409,3.77,13,423,-122.794581,38.705179,4,1,1584214434,0
1173425,8.05,7,228,-94.652561,42.908512,23,1,1588621028,0
268715,8.89,12,656,-68.80062099999999,44.526961,21,0,1557713532,0
1058489,132.47,7,60,-78.290111,42.417742,34,1,1584287914,0
980267,4.01,5,654,-81.49965,38.282493,49,0,1580646868,0
830496,188.08,11,311,-84.629097,31.556602,1,0,1576011112,0
948172,80.0,0,133,-77.937952,39.776081,45,1,1578990242,0
277078,57.49,3,259,-122.734651,48.77845,47,0,1558087028,0
563890,104.4,4,494,-108.738305,44.758822,26,1,1566956340,0
387884,78.76,0,595,-97.786162,42.399032,29,1,1561582067,0
807965,1.88,0,450,-87.092301,33.362288,1,0,1575635579,0
416029,28.74,11,430,-86.132571,38.718779,17,0,1562461413,0
429133,47.26,7,202,-102.422676,47.409701,28,1,1562862734,0
673349,123.35,0,151,-83.28609,37.677002,17,0,1571007218,0
162970,6.92,12,224,-84.301198,31.043679,10,1,1553694635,0
333120,54.4,7,546,-97.783858,32.200565999999995,43,0,1559930463,0
129921,3.78,0,125,-95.970743,48.275412,23,0,1552403503,0
205103,174.1,4,466,-73.952303,44.620931,34,0,1555286946,0
1124394,213.89,4,87,-88.27372199999999,31.137208,1,0,1586765030,0
1201944,6.16,1,685,-89.949368,45.902897,48,0,1589737549,0
813096,2.47,12,640,-88.645577,39.934994,14,0,1575731281,0
340336,16.5,5,253,-105.22723899999998,41.875757,50,0,1560110930,0
436441,72.39,4,447,-79.7287,35.866173,27,1,1563085427,0
812490,91.32,6,581,-85.844135,34.967674,42,1,1575722897,0
334637,151.3,11,72,-82.75895600000001,41.892232,35,0,1559980140,0
62875,69.58,1,128,-83.17622800000001,40.205972,35,0,1549461366,0
596864,30.64,1,104,-100.345204,47.385544,28,0,1568067135,0
466668,11.69,0,390,-98.068793,30.587628,43,1,1564005709,0
1168158,37.0,6,552,-92.680157,43.912835,23,1,1588459698,0
458712,4.18,7,38,-101.179084,46.504999,28,0,1563744745,0
913053,18.09,5,636,-74.833404,41.262501,34,1,1577628637,0
653513,61.9,6,680,-92.775216,34.877436,2,0,1570297094,0
137579,9.63,6,97,-97.369734,31.444057,43,0,1552751833,0
707630,1.18,11,200,-76.413462,36.316812,27,0,1572287863,0
923491,7.86,9,244,-96.6829,28.759315,43,0,1577800936,0
399464,57.02,0,116,-87.830309,42.133809,48,0,1561925275,0
18594,44.05,2,117,-90.006688,48.684146000000005,23,1,1547274482,0
698315,2.09,0,637,-73.486461,41.740435,34,1,1572010101,0
423146,13.31,1,541,-95.730263,39.889932,16,0,1562618574,0
150962,492.14,13,568,-74.84700500000001,41.526526,34,1,1553272017,0
1288298,8.53,6,581,-81.584106,34.424899,40,0,1592427110,0
249901,6.41,8,342,-81.78059300000001,26.345795000000003,9,1,1557031492,0
911634,5.09,9,225,-90.942984,29.701303000000003,18,1,1577610670,0
1020407,5.54,8,59,-88.514935,43.477893,48,1,1582647919,0
219463,20.08,5,253,-86.285379,45.333998,22,1,1555856156,0
325439,3.3,12,349,-86.810276,39.18175,15,1,1559627213,0
854761,42.18,2,381,-123.790761,41.966788,37,0,1576476377,0
878563,91.9,11,571,-95.657389,39.79236,16,1,1576973458,0
1272322,64.06,7,373,-91.339961,35.410314,2,0,1591980542,0
1196111,5.28,7,529,-98.713419,39.810346,16,0,1589493033,0
449149,1.92,5,258,-101.800882,47.602287,28,0,1563484383,0
1027432,8.46,11,105,-83.860562,29.465161,9,0,1583100243,0
790803,370.65,9,297,-80.876387,33.440863,40,0,1575254300,0
1048105,40.2,5,168,-93.124572,37.780949,24,1,1583842909,0
516703,83.58,0,40,-89.94821999999999,35.555057,42,1,1565532302,0
756844,45.67,0,28,-71.51306,44.734014,21,1,1574182412,0
162442,73.25,3,259,-92.605652,41.924778,12,1,1553667165,0
1269746,70.4,0,288,-82.840766,33.251207,40,0,1591884829,0
206082,47.01,4,494,-99.842147,26.559377,43,1,1555321928,0
332415,46.77,6,68,-85.22059399999999,44.136935,22,1,1559908930,0
262888,55.21,2,508,-117.419569,48.092802,47,1,1557545345,0
383552,106.87,1,283,-80.500697,36.033747,27,0,1561404164,0
211806,137.68,1,104,-89.024963,45.130555,48,0,1555577647,0
316789,77.18,5,253,-108.217925,45.622749,26,1,1559420331,0
786604,26.49,6,211,-71.25662,44.203793,21,1,1575202582,0
665207,16.39,6,663,-111.408678,42.462164,44,0,1570733144,0
284339,135.7,4,86,-72.072909,43.182345,30,0,1558319570,0
379274,58.52,6,211,-94.064493,43.397182,12,1,1561310458,0
1008449,17.85,1,249,-73.393587,41.291204,31,1,1582047973,0
150940,149.34,11,209,-88.624635,36.712911,14,0,1553271070,0
1037989,10.46,10,692,-80.029777,40.868383,38,0,1583505748,0
551902,51.57,4,328,-96.579524,37.21759,16,1,1566640714,0
936090,4.63,11,367,-69.337548,44.358041,21,1,1578383133,0
1234217,21.3,9,521,-88.838806,42.975329,48,1,1590836778,0
1202899,91.57,4,468,-76.78189499999999,37.727894,20,0,1589763877,0
788296,84.57,5,253,-116.688898,33.922011,4,0,1575221881,0
491406,51.03,2,365,-111.354751,41.448115,13,1,1564790150,0
709925,85.3,0,619,-89.707307,40.254668,14,0,1572393833,0
1292459,76.19,0,320,-74.545919,38.853025,31,1,1592593328,0
1103667,6.96,12,483,-89.622428,34.194601,25,1,1586005109,0
700029,59.13,3,584,-87.686662,40.679975,14,0,1572074556,0
1217798,149.83,12,467,-113.801312,45.996717,26,1,1590332689,0
604685,81.65,2,474,-74.704311,43.053337,34,1,1568454531,0
544802,64.39,3,650,-96.987091,37.963985,16,1,1566381909,0
1280223,82.1,2,157,-117.937864,33.881762,4,1,1592215569,0
632913,38.97,5,540,-75.44835400000001,38.903884000000005,20,1,1569505836,0
750293,44.43,2,92,-88.455362,43.746307,48,1,1573974598,0
610377,47.71,2,365,-89.998525,34.179925,25,0,1568614376,0
835506,34.32,2,77,-85.715875,33.768246000000005,1,1,1576145610,0
428451,203.48,9,638,-122.731955,48.067890000000006,47,0,1562841634,0
757874,132.95,4,87,-92.836692,33.802356,18,1,1574243384,0
417226,86.87,2,508,-122.310179,36.856586,4,1,1562495044,0
1184617,47.93,3,51,-80.792601,40.295232,38,1,1589089054,0
1268736,82.6,2,208,-81.959158,27.811133,9,0,1591836635,0
536879,44.82,6,322,-85.536194,38.971543,15,0,1566142060,0
192467,82.86,4,572,-72.615872,42.692012,30,0,1554771916,0
1277692,2.13,5,248,-95.875466,32.371796,43,0,1592154300,0
683566,104.05,4,459,-80.267333,39.893866,38,1,1571447238,0
759788,89.39,6,490,-98.619348,34.204793,36,0,1574337683,0
272860,47.26,1,668,-83.363281,33.423944,10,1,1557874559,0
1083244,6.32,13,307,-106.95491,35.559212,32,1,1585167218,0
1127869,65.52,2,273,-117.883864,33.154754,4,1,1586859784,0
1206755,458.85,8,206,-80.962834,28.661838,9,0,1589875473,0
959691,53.11,10,74,-82.853848,32.958963,10,0,1579554584,0
345236,87.46,2,243,-122.382572,47.858635,47,0,1560237367,0
892221,16.41,0,56,-88.115691,41.123733,15,1,1577197885,0
415639,205.23,6,675,-89.99523,39.57643,14,0,1562451821,0
840265,59.89,7,612,-75.425545,38.407688,20,0,1576253070,0
1067824,110.59,4,336,-82.569946,33.441946,10,1,1584597801,0
462672,100.68,12,246,-88.08300600000001,40.644143,14,0,1563833521,0
705095,2.46,13,150,-81.96142900000001,32.093692,10,0,1572215259,0
1072977,81.42,4,563,-92.927615,49.080356,23,1,1584839056,0
886860,76.78,2,622,-123.86962,44.571098,37,0,1577097571,0
219436,15.69,10,1,-103.342816,32.628601,43,0,1555855771,0
1150472,127.48,1,104,-88.455584,41.284206,14,1,1587765316,0
540662,44.16,10,35,-95.819007,41.636017,29,0,1566226911,0
307363,9.78,9,521,-96.758353,40.933025,29,1,1559093604,0
785209,94.62,2,77,-80.776291,24.549707,9,1,1575179876,0
828617,25.83,4,645,-85.591633,36.136939,42,1,1575959867,0
1178512,49.03,7,112,-82.22062,27.838935,9,1,1588804953,0
1004050,94.37,9,452,-80.608856,41.924544,38,0,1581857937,0
894830,19.65,5,624,-82.66658100000001,40.255427000000005,35,0,1577274889,0
195727,91.18,3,534,-111.744661,32.867894,3,0,1554950516,0
130948,89.74,2,43,-89.85371500000001,34.015671999999995,25,1,1552463788,0
424472,13.33,11,594,-85.841985,41.20811,22,0,1562675601,0
193137,85.68,0,266,-115.126993,34.624866,4,1,1554817320,0
26224,15.89,7,606,-98.680002,35.401877,36,0,1547585049,0
314518,35.5,3,542,-77.266405,42.673263,34,1,1559362245,0
1082826,50.26,7,546,-79.889718,40.004739,38,1,1585148513,0
1258818,191.97,4,427,-81.689267,29.285896,9,0,1591571183,0
264837,8.45,13,71,-121.679839,40.725885,4,1,1557606759,0
327308,60.72,2,117,-91.703378,45.928826,48,1,1559712264,0
884155,1.51,12,575,-82.88951,37.659561,49,1,1577050229,0
496643,12.22,1,10,-87.435722,41.084472,14,0,1564922710,0
23147,14.71,7,45,-90.741886,40.459865,14,0,1547478491,0
1055390,91.35,4,572,-98.467971,35.436218,36,1,1584169233,0
1247981,1.71,1,368,-93.786934,38.119289,24,0,1591196866,0
622991,1.42,8,59,-119.910824,44.216451,37,1,1569126164,0
1048369,65.34,7,546,-98.428986,34.552406,36,0,1583848299,0
1273577,90.24,4,494,-70.186134,43.807189,21,1,1592027395,0
1176208,68.48,5,185,-74.030603,41.762296,34,1,1588700910,0
822618,94.65,8,434,-94.355971,31.603436,43,0,1575862327,0
478640,20.51,8,523,-80.975358,32.562419,40,0,1564352302,0
1164464,80.92,10,692,-109.1934,45.78922,26,1,1588282413,0
1240203,117.26,8,52,-78.02022099999999,37.793105,45,1,1591001577,0
53407,103.25,1,170,-93.286984,40.97598,24,0,1549033652,0
803486,2.32,8,623,-93.723892,44.912783000000005,23,1,1575526918,0
21594,37.14,0,574,-79.946012,39.567962,49,1,1547417322,0
1152207,22.8,5,350,-89.08217900000001,36.487394,24,0,1587847990,0
319909,80.53,10,262,-82.240727,39.94061,35,0,1559492485,0
501046,129.44,12,252,-87.980829,41.323033,14,0,1565017334,0
257426,95.2,2,691,-73.844973,40.215069,34,1,1557294573,0
424784,43.1,9,521,-97.763938,37.543818,16,0,1562687488,0
1105201,259.74,11,105,-77.375313,38.85917,49,0,1586064049,0
413262,5.67,8,227,-93.855217,41.598207,12,1,1562398000,0
917886,57.21,2,77,-112.815464,48.117819,26,0,1577695440,0
883546,47.03,5,540,-105.285075,36.201111,32,1,1577043376,0
1015594,3.59,8,140,-104.860946,37.897831,5,0,1582444997,0
368215,51.41,7,455,-95.113446,40.676165000000005,24,0,1560973743,0
690088,45.92,3,439,-87.153378,43.082144,48,0,1571642110,0
1282396,152.29,8,281,-90.200198,38.048206,24,1,1592253666,0
415609,128.67,6,362,-84.367922,39.557321,35,0,1562451260,0
453191,1.86,1,685,-95.644609,39.635555,16,0,1563625144,0
526965,146.64,4,270,-79.54227900000001,40.181157,38,0,1565847424,0
906522,1.66,12,101,-94.171364,39.825665,24,0,1577534836,0
386489,91.87,4,394,-71.723597,44.631136,46,1,1561528982,0
726606,3.35,13,516,-79.775547,36.00383,27,1,1573046920,0
799702,54.99,2,92,-120.282802,44.499185,37,1,1575428791,0
845856,53.95,7,398,-117.956211,48.868268,47,0,1576351181,0
33060,5.9,10,30,-72.023083,42.953265,19,1,1548003502,0
441133,7.98,10,159,-93.598374,45.434418,23,1,1563193295,0
309947,9.89,9,676,-84.793915,41.260514,35,1,1559205209,0
58264,64.5,2,153,-95.236318,34.433456,36,0,1549270624,0
967287,8.09,9,63,-82.092236,35.591396,27,0,1579997554,0
